-3.892961974247160839e+00,6.389364219390826882e+00,-5.428153016502805794e-01,-3.239993722661999254e+00
-1.255017515139706497e+00,9.668880988129595622e+00,4.986727232917929076e-01,-7.223318772759355966e+00
-9.660191448324628727e-01,9.288180719665406926e+00,1.414892490259960223e-01,-5.767310434129021779e+00
-4.435566586060637917e+00,3.044578245083915391e+00,-7.531473569590459993e-01,-2.753603716865455908e+00
-3.493335531223506152e+00,6.671836509559138761e+00,-2.893001259842681860e-01,-3.441777084722422941e+00
-2.376152667142875652e-01,9.144033188258159583e+00,8.257182685485755513e-01,-1.025994114797958368e+01
-5.671324927196249810e+00,2.049300716469317329e+00,-1.213339621696537085e+00,-2.839273286996225831e+00
-3.707640730699596876e+00,5.609295422794463803e+00,-2.144563144280886291e-01,-2.860481308856421379e+00
-6.395732345079268022e-01,9.578908192391912380e+00,6.329681293527670283e-01,-8.296235793624962440e+00
-3.792537504012030158e+00,4.816896313439628763e+00,-4.333702011325508696e-01,-2.722751568202297356e+00
-3.357561985846364561e+00,5.688283549118981597e+00,-3.394430758110271729e-01,-2.713149317335143529e+00
-2.407360287182564562e+00,8.486129823206889355e+00,-4.735448446844556236e-02,-4.449985607830439172e+00
-4.521753383650812252e-01,9.815146874129824894e+00,7.456948130621439130e-01,-9.702876153383085622e+00
-4.293118332788357527e+00,8.424418989909774336e-01,-3.194509983423254873e-01,-1.787982181552215888e+00
-3.608987365080050136e+00,5.910734938267506955e+00,-2.219909798230327302e-01,-2.786213292816450693e+00
-2.452720771503521302e+00,7.792716151045476991e+00,-2.171756378092586648e-01,-3.280457279384787928e+00
8.344898529361977069e-01,1.013659612136686761e+01,1.102965041362727883e+00,-8.173742593409292212e+00
5.559042251624312092e-01,9.123825720038569287e+00,1.093393044486893340e+00,-9.223687420811463866e+00
-1.327098829572761929e+00,9.793177343082783537e+00,5.020269489394385554e-01,-7.154411183358019954e+00
-1.894865876840345686e+00,7.877906317288929650e+00,1.930931995874279883e-01,-3.159796803723196490e+00
-1.967533355329553757e+00,1.011191593873117078e+01,3.686842879481210811e-01,-5.622041358288244695e+00
-5.914746539543419557e-01,9.789781317998107468e+00,7.453660140753994856e-01,-9.444593744055650220e+00
-4.155523502159118365e+00,7.430605003651520768e+00,-4.679169342011956778e-01,-4.015306121587828514e+00
-8.909472133431731722e-01,9.364985594360312859e+00,5.879145223910516860e-01,-7.630577604163922167e+00
-3.991226108794752925e+00,5.752267798898390794e+00,-6.269403338745062060e-01,-3.236908128034512444e+00
-4.292640770984530896e+00,4.313711474959976755e+00,-3.188757512267051397e-01,-2.742645140550815430e+00
-1.518624966261752807e+00,9.957425301199128498e+00,4.535525979001506225e-01,-6.752166040631582433e+00
-5.375247813742992875e+00,9.682823242922233842e-01,-7.143403501129844679e-01,-2.654560308261664670e+00
-3.391732064203132335e+00,7.151044858985404318e+00,-7.003436009433304521e-02,-3.295486248793916939e+00
-3.862481490079580304e+00,4.822743243939115132e+00,-4.308774479298427273e-01,-2.919789295055222222e+00
-3.765627331658457422e+00,6.454314150845779530e+00,-1.278096852652984561e-01,-2.959411827877602263e+00
-5.479275719591057303e+00,2.172475730551438389e+00,-1.399294552730362184e+00,-3.422195077955133780e+00
-5.192612445710233615e+00,1.454930858063570476e+00,-8.857665522549235115e-01,-2.860366410463841547e+00
-3.645398227042581318e+00,4.312430425183026550e+00,-3.499386172989586430e-01,-2.312686337113174506e+00
-8.949902786806308574e-01,9.589288731068833727e+00,4.637312158792912253e-01,-7.043000844062766497e+00
-3.046165493843555172e+00,6.638745646970484415e+00,-8.681784139510789755e-02,-2.911281312104194718e+00
-2.017524029494826454e+00,9.279934783663263076e+00,1.422957948405509810e-03,-4.678165539419516072e+00
-1.512450090396596725e+00,1.072855902210004686e+01,3.441113555511424726e-01,-5.395674451077644207e+00
-3.653711733807947226e+00,4.221944376338995220e+00,-4.397681715045259621e-01,-2.422093613498545128e+00
-2.164853710007223597e+00,9.290809202474518358e+00,1.418136619036454993e-01,-4.759044458491350049e+00
-3.695000180648753130e+00,3.701380775137543377e+00,-4.026832590328078831e-01,-2.195870177507959209e+00
-4.884091341306302070e+00,4.061254664814811122e+00,-8.638347470603036093e-01,-3.197725063040850468e+00
-3.063093895662370780e+00,8.154416505628303113e+00,-1.954498968775504886e-01,-4.201088293713900690e+00
-2.081634824833389352e+00,9.344790532471957789e+00,2.869029312025288547e-01,-4.437879371025951869e+00
-1.756754363978072941e+00,1.001655141004465932e+01,1.692945254999007609e-01,-5.100773706282677900e+00
-2.717843047912270382e+00,7.524430011843430854e+00,-5.915247239409880155e-03,-3.188603516427117146e+00
8.421588739489234143e-01,9.977039343856015208e+00,1.196182632968862958e+00,-9.084315739742722329e+00
-2.929346505286074986e+00,8.065744604015010921e+00,2.064560801543894042e-01,-4.452436937775479109e+00
-1.715020638122313645e+00,9.715084426417051944e+00,4.893680029686732769e-01,-5.689380389812332517e+00
5.936370618092166040e-01,9.355577586706054660e+00,1.119071669248976386e+00,-1.011317703243725674e+01
-3.589696162482143293e+00,7.513909998509766375e+00,-6.470426615806244008e-01,-3.919693451732236156e+00
-3.762010072557863793e+00,6.523943443091530625e+00,-5.193941051024767441e-01,-3.942827959305283514e+00
-3.776911162437789349e-01,9.751151362131183831e+00,8.718561125614653351e-01,-1.163468012862605327e+01
-4.675479600975236849e+00,5.518380470099911506e+00,-3.990313676205312632e-01,-3.132634088559807406e+00
-2.117438167768623813e+00,1.007815427254622165e+01,1.484161515166511000e-02,-5.330885345459268621e+00
-8.952903532841492984e-01,9.404298188127889091e+00,5.346579847121742946e-01,-7.898717922041209150e+00
-8.145561999811394838e-01,9.679314288410838074e+00,4.453531956465853758e-01,-8.583227831249086393e+00
3.272072348369602091e-02,9.027339090948732547e+00,8.774430909905547304e-01,-1.044889907293056908e+01
-2.949411970580706477e-01,9.881677664127241911e+00,7.478220685167346060e-01,-8.357427633192054728e+00
6.244202802436671362e-01,9.286735206615755800e+00,5.346963348528683824e-01,-5.948192134852413382e+00
-3.794225306919951635e+00,6.063295315341083125e+00,-3.863543571235957264e-01,-2.885270761162219255e+00
-1.332056915024554034e+00,9.778089137339977199e+00,3.974313338966090625e-01,-7.344408718987731177e+00
-2.075438000878139011e+00,9.641671251199900539e+00,1.571359972534335236e-01,-4.747048387789125634e+00
