7.069722512355989252e+00,-4.067142231631388327e+00,1.309429812275569871e+00,3.980329584207736859e-01
7.716903246220805812e+00,-2.425432372280588833e+00,-1.441996993152412365e+00,-5.823084853359991042e-01
4.650520460104710985e+00,-2.308323938518898721e+00,-1.172541835033688307e-01,4.121881200563981551e-01
5.223447090819238525e+00,-3.396762140360068294e+00,2.604286404331030425e-01,1.464593040891418285e+00
6.739387149556685941e+00,-4.965058372862370284e+00,1.022412028637220915e+00,2.391916012362751143e-01
5.519079599702927830e+00,-3.023236739568308629e+00,-1.778918723928351264e+00,-6.235489934045669314e-01
5.095132924855852785e+00,-2.725024755346557637e+00,5.275700383223067558e-01,4.426383768686195652e-01
6.290852700052675495e+00,-2.855761913248076045e+00,5.100566505318344657e-01,2.209901514454218674e+00
6.749212977651652068e+00,-4.115288522665297322e+00,-2.228815717154028153e+00,-4.077896793791651042e-01
4.551128487306590031e+00,-3.719611047810128746e+00,1.052350253836698224e+00,3.673266296923320962e-01
5.900148015578561278e+00,-3.874237034268104729e+00,1.661426787816512762e+00,9.687324179596136231e-01
5.110688576073643574e+00,-2.050887901676770486e+00,-5.321289391807358937e-01,9.961391491604371096e-01
7.850957622372593647e+00,-2.197515419820824434e+00,1.699747839499023305e+00,7.621854199314589406e-01
6.067366734358147440e+00,-2.853412832224428985e+00,1.942254296503347910e-01,3.790984998753130220e-01
4.447901935563502107e+00,-5.596378289825527652e-01,-2.084313712000869678e+00,1.477032933714188090e+00
3.700923218686692717e+00,-3.006409394973565519e+00,-3.070905212879430080e-01,1.187813396005994449e+00
5.201422958853936684e+00,-4.376970252998371613e+00,6.545827346012358383e-01,-4.526661616779359409e-01
4.940544004505710518e+00,-2.868036270510746277e+00,3.222624140412063687e-01,4.519311547224524328e-01
4.859339016992466398e+00,-4.060649487034727834e+00,1.172856016107884702e+00,3.523484493774100557e-01
4.485256922884834907e+00,-2.922751494091060387e+00,-1.161097185958582106e-01,-3.899484154478178310e-01
5.325010320048875201e+00,-1.435045314969039421e+00,-1.773179092565007497e+00,-1.984406175974664732e+00
6.000520155374494458e+00,-4.062281568201950854e+00,1.239670491605538993e+00,8.858800034972145188e-01
4.356498329597558339e+00,-2.625104462094631330e+00,-3.321326600722787070e-01,-4.819834833252406026e-01
5.932924474157874606e+00,-4.119172279869586006e+00,2.175706091680169596e+00,-3.077727673485534110e-01
5.839454231517915872e+00,-9.808447156837600822e-01,9.791643264643892786e-02,3.272883022690535326e-01
4.971648853431966941e+00,-3.497130420888747260e+00,6.059236248271515635e-01,-9.027640360669008102e-01
4.134800308673677094e+00,-3.855829580400830459e+00,-1.150236031042560780e+00,4.549070814231940818e-01
5.213972887576284521e+00,-3.789042062915675135e+00,-2.432387975662877011e+00,1.389912936693272760e+00
6.051059080436151483e+00,-4.111132552689513275e+00,1.650074669713391673e-01,2.223214770767989179e-01
4.868903009578882113e+00,-5.963405829659921054e+00,1.413660882355309567e-01,1.201717372474670809e+00
5.318847694883984012e+00,-2.997517948240215446e+00,-1.910166302643021008e-01,-6.625159684056526332e-01
6.241296966147420910e+00,-3.487600916695745124e+00,4.130012574171492562e-02,5.387848618615824758e-01
6.299747204695766989e+00,-3.414378619634138357e+00,5.128592241476894742e-01,-6.052802883144233620e-02
4.229654776581835307e+00,-6.692729794888033545e+00,6.296748360172781112e-02,-2.073214894239399975e+00
5.874992184381698124e+00,-3.898797724233128204e+00,1.406455066310347446e+00,1.149251039609569869e+00
5.081335194118284271e+00,-3.862989192582245934e+00,2.585615457654433791e-01,-4.117997730379588384e-02
5.371197997197271867e+00,-3.992050676328902981e+00,1.280910583057358165e+00,4.433170128049080949e-01
5.222985620056719291e+00,-4.292056522234183547e+00,1.061966891443671068e+00,-2.041804686113963263e-01
4.555631176614584277e+00,-5.269373118048773286e+00,1.584444244844013472e+00,-2.529534522092683479e-01
7.909398074973440274e+00,-1.613303903122846217e+00,2.511369268145725586e-01,-2.808783296500174109e-01
6.044774739293018229e+00,-3.860941025275678840e+00,1.411134908021131507e+00,-4.420245856033022669e-01
6.811222861178356958e+00,-3.037286515325696268e+00,-5.020992910619069029e-03,-2.978541710271657705e-01
5.446266913667239251e+00,-4.482304983391873776e+00,-3.689383507898634229e-01,-5.880962911944705995e-01
2.357509331525705853e+00,-2.373885924993107910e+00,-1.046728716465307185e+00,-6.453336659099662143e-01
5.438359738922994957e+00,-1.883133186191818798e+00,-9.113410774184592666e-01,-1.169810188733575229e+00
6.939703378526502320e+00,-4.561802502603411469e+00,-1.859641772055127706e+00,2.723111278508169253e+00
6.137939380165352787e+00,-3.575209846912583700e+00,1.980135641035026151e+00,-6.553312741948754683e-01
5.351482229493060849e+00,-2.356136746922705250e+00,5.844881705716317155e-01,2.670573251732854536e-01
5.679016012846676453e+00,-7.212410818700590198e+00,1.765230443174947483e+00,-1.240898936038303813e+00
4.950675587178844594e+00,-3.516257927428892760e+00,-5.236753383752160707e-01,-9.280554422787264113e-02
6.367083195479936286e+00,-2.453252227541002917e+00,-1.282614029830368985e+00,-9.387348834442789114e-01
5.056315009458237419e+00,-2.709979262038268111e+00,8.490346466453371765e-02,-6.979144223735018748e-01
4.090394389442501222e+00,-3.815867648573920690e+00,-3.109997062898716691e-01,-6.981705903762351895e-01
6.549021264687954869e+00,-3.881657931873035761e+00,1.124020578329789632e+00,2.397804021830132193e-01
6.957806922852425302e+00,-2.060080435511294716e+00,-2.156591930801485812e-01,-6.910850548333291599e-01
4.062628203234991631e+00,-3.039641594030449312e+00,-3.192165986821131618e-01,1.582237399636049036e+00
8.544548291863126366e+00,-2.146669484148457929e+00,2.325371155649696320e+00,1.273061811256111231e-01
4.452809411561736930e+00,-3.106275343357701502e+00,-1.818139948659569516e+00,-1.891235046528835007e+00
6.812190704869993674e+00,-4.562991267379640448e+00,-2.862311972252268299e-01,3.748950619757035474e-01
6.178924591615043482e+00,-2.439443688760281059e+00,6.860956343019641857e-01,1.872400771620914339e+00
6.076628644226906850e+00,-2.659379309307666528e+00,-5.193095927664811429e-01,2.924161950954148881e-01
