9.377159112805971697e-02,-1.686455655595865633e+00,9.810940282294656756e-01,-3.477892505506892995e+00,-7.232541677437807903e-02,9.731545448665357867e+00,2.830960775528803985e+00,-2.481260167447298493e+00,1.221456067288943004e+01,-6.501075245348904019e+00,-8.929792620800483860e+00,3.192467623071816085e+00,-5.574500277977191942e+00,-4.420163019956508954e-01,-2.069108766978326741e-01,1.851537477127230602e+01,-9.926662739121544732e+00,7.018422912694184390e-01,2.273328588682755336e-01,-3.065040346310168751e+00
-1.191034868319841289e-01,-2.265436948603826828e+00,8.859757298780879253e-01,-3.695016297280776296e+00,-1.167222550365579758e-01,1.043990278452437259e+01,3.029656673411072365e+00,-2.584397666248397396e+00,1.405657611122333606e+01,-6.290711814585247197e+00,-9.185517338774420892e+00,3.817930897715410943e+00,-5.142864940139354246e+00,3.507827606317016067e-01,-1.407164418501231362e-01,1.913918640866388898e+01,-9.499999860725321099e+00,5.612114526102602863e-01,-1.296583510858772825e-01,-3.560362441834700409e+00
3.522132023420266322e-01,-1.930597760328955470e+00,8.482187752478570486e-01,-3.845612090215492440e+00,2.473544344049873056e-02,1.001900287798637379e+01,3.522432856668022083e+00,-3.073771590872630632e+00,1.431811624917685855e+01,-5.637978241442948679e+00,-8.502235486444829959e+00,3.223566315784054837e+00,-5.569095198929557178e+00,-1.226367560578667942e-01,8.074864169341972042e-03,1.736033078676454977e+01,-1.019549103825860215e+01,5.353774161179815083e-01,1.752746250099339598e-01,-3.197507273762727920e+00
-4.136539926178898763e-01,-2.064643007310540845e+00,1.034844548607765313e+00,-4.351353462637388425e+00,-2.676269924373410602e-01,1.077172543527656501e+01,2.864257584497162945e+00,-2.429333588004050526e+00,1.400461069826425309e+01,-6.224975111467506927e+00,-8.859126731066918836e+00,2.647469492941234570e+00,-5.991197172638108803e+00,-1.460367532035829752e-01,-2.741152109427367339e-02,2.030527240238555464e+01,-8.975245072621653719e+00,9.081020242316030222e-01,-1.120000906957218101e-01,-3.623208786822516903e+00
-8.573865475004684988e-01,-1.741875276876971190e+00,1.028960710380219190e+00,-4.440427439080723460e+00,-3.028399710768361341e-01,1.238155947696990822e+01,2.661618786504426293e+00,-1.747019396954010650e+00,1.654468851526806006e+01,-4.393701283835601323e+00,-4.617694450648562210e+00,2.883763919168053746e+00,-5.574938104624573398e+00,1.889475489996919888e-01,4.838138569615874629e-01,1.708663836952686310e+01,-1.114611929830829595e+01,-1.104493330041758536e+00,1.480539471317598721e-01,-2.990915261086300347e+00
-3.393692202017776216e-01,-1.873275164738417153e+00,5.479954270515446924e-01,-3.927713821044594322e+00,-7.838410240329063416e-02,1.097059579779473815e+01,3.139562672934629539e+00,-2.397200432486208843e+00,1.415529560543746967e+01,-6.185385334795375556e+00,-9.180289805834728867e+00,3.265158999559500508e+00,-5.686630221066416802e+00,4.196615040285553988e-01,4.713225907056797781e-02,1.912341498705943010e+01,-9.278272857798164353e+00,6.888384885706996252e-01,-1.644657628484018641e-01,-3.473600697036385299e+00
9.198411592116122470e-01,-1.684478627956662145e+00,5.995496079353787033e-01,-3.237296132087336353e+00,2.381501778214857312e-01,1.048017395281912201e+01,2.820992922227997024e+00,-1.800270053466398235e+00,1.388434074871012136e+01,-6.303058735038681526e+00,-5.347187344732850178e+00,2.143593847409406283e+00,-5.307297320313653977e+00,2.125613112792516801e-01,2.475081532207678847e-01,1.783653679514107893e+01,-9.305852403551488905e+00,-9.131326027191727368e-02,2.273740046709797069e-01,-2.820063250215135486e+00
4.258618855452412921e-01,-1.384715034634597552e+00,1.091860869554276858e+00,-3.674283351341442572e+00,1.586726356920978853e-01,1.037025590474846659e+01,2.761386907138738245e+00,-1.907571663815526675e+00,1.420954753163397477e+01,-6.185984029997979583e+00,-7.643319652423415711e+00,3.275375404469415219e+00,-5.728174104480227236e+00,-2.884268861863724109e-01,8.991526500152136059e-02,1.892306629833075959e+01,-9.873223680295511784e+00,2.137826126395079851e-01,1.253768926882628254e-01,-3.042679527897174996e+00
3.989690407963916718e-01,-1.980029710675875076e+00,7.440543534877464005e-01,-3.784034829133108069e+00,1.415836770465882244e-01,1.038969616969422738e+01,3.139768041677142296e+00,-2.812987160642354212e+00,1.523385837273723098e+01,-5.121686315156594560e+00,-6.145134249256038572e+00,3.603555945819573392e+00,-5.801553085930596154e+00,-7.971438042640095756e-02,5.187842179947996790e-01,1.748353544556606209e+01,-1.021193284077179975e+01,-7.798853146586059992e-01,-1.940400137763059751e-01,-3.351156997534300519e+00
1.098810390654739177e-01,-1.663530905623912037e+00,4.670454261918187133e-01,-3.727283096218456215e+00,-1.168919486867628782e-01,1.028309548243291260e+01,2.939242048084626635e+00,-2.356352184454745924e+00,1.396861977706830693e+01,-5.754711649358212888e+00,-9.875632446295346867e+00,3.078645072285504991e+00,-5.618545077875204186e+00,-2.365908244277548644e-01,-8.657285187211662125e-02,1.836149956589690646e+01,-8.863434579770187227e+00,7.876834719825199782e-01,-2.678023136840472218e-01,-3.364867954587472010e+00
