0.000000000000000000e+00,5.330270389142564014e-01,5.270368676965750954e-01,3.603569111875321029e-01,5.429307706805549527e-01,5.429620480641567104e-01,5.586224716605961982e-01,5.380546671448080964e-01,5.207456997575486968e-01,5.246255047735907118e-01,5.307306680082309880e-01,5.209974501392860002e-01,5.402857908377048934e-01,5.403548430261622126e-01,5.670654713658473955e-01,5.560089647247773437e-01,5.659690239391208522e-01,5.510058982989005649e-01,5.553774242350174584e-01,5.096130250772301640e-01
4.659529147645190550e-01,0.000000000000000000e+00,4.993406934359774230e-01,5.209457166201383327e-01,5.469901263810419412e-01,5.316905129054045887e-01,5.305126763665124479e-01,4.600224993818488595e-01,5.334503908497371105e-01,5.228411934954840801e-01,5.343146897357492486e-01,4.903942699758449542e-01,4.230282397214398804e-01,5.523400908447607671e-01,5.603045520444193128e-01,5.640069827222528032e-01,5.132828951651189353e-01,5.304121371362044979e-01,5.811172382839167039e-01,4.929156922868278556e-01
4.875363645178209526e-01,5.031842466825152682e-01,0.000000000000000000e+00,5.328019154373027089e-01,5.193261539186938558e-01,4.897223552024750903e-01,5.306092481761942592e-01,5.303766591421106291e-01,4.533374394359284132e-01,5.180230193183096299e-01,5.104974055716112735e-01,4.840696888197421610e-01,4.866472957698643187e-01,5.222629661937528978e-01,5.522115769301183530e-01,5.283685621585392234e-01,5.122642542157159751e-01,5.084034333875329104e-01,4.278443072703508321e-01,4.925195418466125075e-01
4.886723318707805186e-01,5.039362260794139070e-01,4.548004256046539462e-01,0.000000000000000000e+00,5.436649772097785771e-01,5.359411992281744030e-01,5.026508140175256489e-01,5.024058263679473946e-01,5.482072913699245209e-01,4.837561563050921110e-01,4.871108571886406113e-01,4.826494493053005153e-01,5.102820151379169333e-01,4.580660031516696762e-01,5.435894162384840023e-01,5.415517922151970032e-01,4.628267947350327427e-01,5.507617963051756327e-01,5.589269164278052315e-01,5.127217082304393880e-01
4.437368552175323111e-01,5.062354712883649910e-01,5.156659722003983370e-01,4.913686107910269496e-01,0.000000000000000000e+00,5.128845905599164201e-01,5.064407776654893389e-01,4.766155697842316408e-01,4.965160045789308585e-01,5.067092235993465588e-01,4.664663017667832756e-01,5.206335741706262787e-01,0.000000000000000000e+00,4.935724265647559172e-01,5.277592883169438531e-01,4.820731997881060882e-01,5.314477695224654186e-01,4.649578143655728746e-01,5.470358092242812997e-01,4.110961878585117635e-01
4.558607534129023864e-01,5.117966195455249112e-01,5.325762684136521319e-01,4.746807127575046747e-01,5.093084847966474760e-01,0.000000000000000000e+00,4.859485104953158441e-01,5.002436401591353610e-01,4.536874391988039434e-01,5.216185515014085672e-01,4.949162692688043874e-01,5.274782742239284561e-01,4.614669177004157019e-01,5.199798542211927499e-01,5.496587610262939627e-01,5.307514208882312401e-01,5.272815879428289776e-01,5.608640614562109272e-01,5.361005728175252116e-01,4.996843460103882473e-01
4.755772650286928527e-01,4.869770602641842472e-01,5.080939430300904780e-01,4.927012287741444063e-01,5.430003864896758570e-01,5.118900785283632127e-01,0.000000000000000000e+00,5.468441663577429113e-01,4.855375061826120442e-01,5.449897382498335441e-01,5.287406493318238532e-01,5.034152440422943187e-01,4.322970789341537556e-01,5.178183347430316275e-01,5.607575461701118646e-01,5.497421589370793393e-01,4.676315339702998286e-01,5.261859438117537646e-01,5.477418484166066692e-01,4.956163409978327494e-01
0.000000000000000000e+00,5.212918453212339598e-01,4.803907393238612267e-01,5.023493993651687584e-01,5.418530416106887015e-01,4.547813651770808430e-01,4.697154737293014470e-01,0.000000000000000000e+00,4.866807593991040459e-01,5.374639967184638989e-01,5.202583265560162262e-01,5.108932315781234967e-01,5.509284812165897716e-01,5.235554379861639962e-01,5.303531823764541242e-01,5.347066313310911978e-01,4.610991294449147682e-01,5.107191755818936141e-01,5.346537075153928731e-01,5.082907891658249300e-01
5.030182464133617914e-01,5.127702202867989723e-01,5.394999463172074350e-01,4.678493315263359542e-01,4.764628945341789490e-01,5.288108080692323076e-01,4.930511554788417627e-01,5.321530571820224376e-01,0.000000000000000000e+00,5.335942892640913593e-01,5.022881968974323152e-01,5.028236214349001143e-01,4.629002870516761847e-01,4.919854063709938052e-01,5.421956248555915847e-01,5.419068561188098432e-01,5.104300517574412721e-01,5.472017435828286924e-01,5.273419288725940124e-01,4.930705099131140745e-01
4.835113877096082757e-01,4.449812432465811707e-01,5.078306090006243778e-01,5.235971111694186497e-01,4.901354861774513405e-01,4.325878546903288990e-01,5.163108386468396871e-01,5.211598107113835088e-01,4.473031479888978090e-01,0.000000000000000000e+00,4.713933945314184859e-01,4.550725551657313073e-01,5.039805713295604228e-01,5.076187904363227421e-01,4.904493230655061486e-01,4.905744458789509932e-01,4.512187123265805067e-01,5.413026137093434054e-01,5.430960971604603671e-01,4.546318420474584343e-01
5.077997253463859550e-01,5.174905482219995800e-01,4.867501030367311632e-01,5.305621408887182255e-01,5.218763350943691481e-01,5.588321168707413023e-01,5.299524581538072043e-01,4.994429977884958793e-01,5.541807473449882337e-01,5.520462848058994565e-01,0.000000000000000000e+00,5.136529115039030202e-01,5.045307196066965982e-01,5.349846373185204174e-01,4.821463992631124795e-01,5.328169369502480102e-01,5.098333489996292878e-01,5.152944416550523377e-01,4.199776861340216438e-01,4.952640227795723771e-01
5.159144642676493087e-01,4.772608294275657026e-01,5.356661516091287822e-01,5.042206784755561833e-01,5.197315786452880726e-01,4.997632531965705560e-01,5.279830181764736396e-01,4.910575914620314841e-01,5.240786223664624099e-01,5.332675179899498685e-01,4.839583447867665811e-01,0.000000000000000000e+00,4.992801579273130619e-01,5.302205400576289751e-01,5.013345079105182567e-01,5.004610035621186448e-01,5.072641150120570375e-01,4.621990209750211909e-01,5.235920373099967051e-01,4.457179844901386634e-01
4.318500843768589559e-01,4.869114030280843886e-01,5.098577613208619130e-01,4.950266308790627345e-01,4.592223472392573114e-01,5.323141537857219996e-01,5.149312643087574637e-01,4.792727751255605462e-01,5.292461365124594419e-01,5.201548375600094642e-01,4.949847667120326200e-01,5.468281191024352283e-01,0.000000000000000000e+00,4.889903970036405534e-01,4.989703987178226718e-01,5.432150428944069187e-01,5.045932739560631264e-01,5.125344625135390686e-01,5.439357671447222486e-01,5.046015956667012636e-01
