0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.274061295444416486e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.752073550161142745e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.625111627871516085e-01,0.000000000000000000e+00,6.514686467922707891e-01,3.321822359356307319e-01,3.543254248545245622e-01,5.073922928623937345e-01,0.000000000000000000e+00,6.554939418895087133e-01,0.000000000000000000e+00,4.703013426066318114e-01,0.000000000000000000e+00,3.936237319160075798e-01,3.080843754935408407e-01,4.591331625566796304e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.420993668485149408e-01,3.798697456514297799e-01,4.262884651796537971e-01,4.345354120804472697e-01
4.945278423397702072e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.074649480793976819e-01,3.513326232764292234e-01,0.000000000000000000e+00,5.867474440280304737e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.107916851667033353e-01,4.296690865219148781e-01,3.345272308356784796e-01,3.539758914356914699e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.748262595361087746e-01,3.693108720703182080e-01,0.000000000000000000e+00,3.055634372679849609e-01
5.666768405377786699e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.188111026265571413e-01,3.350328941249570147e-01,0.000000000000000000e+00,4.992443393285684317e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.465441802740133470e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.376079616138545347e-01,3.492968448505486823e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.442538688647878820e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.743188557233992686e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.049056054982426378e-01,3.716026911144786893e-01,0.000000000000000000e+00,4.361814905528808017e-01,4.881447267679168145e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.156238765742334973e-01,3.381782365292877457e-01,0.000000000000000000e+00,3.427991305378083053e-01
4.570652958793470222e-01,3.764659711179772494e-01,4.370641970399062326e-01,3.097399185420718903e-01,7.425993249744754499e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.541606454600729315e-01,0.000000000000000000e+00,4.498224565513728179e-01,3.223734146609768536e-01,5.291111712551932467e-01,3.817861922874350444e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.105293983341068098e-01,7.924600582893598366e-01,0.000000000000000000e+00,3.272765547828411226e-01,5.798848192974471738e-01
3.282345619377832757e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.178046168861949350e-01,3.440087804045759978e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.158395728911678746e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.837923276254065819e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.585271885447320450e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.834563213832651862e-01,3.667821390741935472e-01,3.073959934975065145e-01,4.173816635610642090e-01,4.536551052185439636e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.029289257792607826e-01,0.000000000000000000e+00,5.866219703244073269e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.304935846900606822e-01,5.757567710728155319e-01,0.000000000000000000e+00,3.666780169820765267e-01,4.119354633267930943e-01
3.299817778791155343e-01,0.000000000000000000e+00,3.201465756893043246e-01,3.537042189885496457e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.980564129432259457e-01,3.473548516647930184e-01,0.000000000000000000e+00,3.064108013051750068e-01,0.000000000000000000e+00,3.837286481805752270e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.302899666782255550e-01
